행정구역명,학원명,교습계열명,도로명주소,구분,과목명,성적구분,학원규모,주말반
진주시,스펀지독서실,독서실,경상남도 진주시 평거로36번길 5,내신,독서실,상위권,대형학원,토요일반
진주시,시과수논술교습소,국어,경상남도 진주시 신안들말길 48,수능,국어,하위권,대형학원,토요일반
진주시,시그마수학교습소,수학,경상남도 진주시 진양호로51번길 13,수능,수학,상위권,소형학원,일요일반
진주시,시그마수학교습소,수학,경상남도 진주시 진주대로 1319,내신,수학,상위권,대형학원,일요일반
진주시,시리우스수학교습소,수학,경상남도 진주시 새평거로 112,내신,수학,중위권,중형학원,토요일반
진주시,시리즈수학학원,수학,경상남도 진주시 진양호로 80,내신,수학,하위권,대형학원,일요일반
진주시,시매쓰이투스수학학원,수학,경상남도 진주시 진양호로 91,내신,수학,하위권,중형학원,일요일반
진주시,시온독서실,독서실,경상남도 진주시 도동로184번길 22,내신,독서실,상위권,중형학원,토요일반
진주시,시온수학교습소,수학,경상남도 진주시 도동로184번길 22,내신,수학,상위권,중형학원,일요일반
진주시,신디의영어교실영어교습소,영어,경상남도 진주시 새평거로 111,내신,영어,상위권,중형학원,일요일반
진주시,신수학교습소,수학,경상남도 진주시 초북로20번길 20,내신,수학,중위권,소형학원,일요일반
진주시,신연세영어국어논술학원,국어,경상남도 진주시 진양호로 334,수능,국어,중위권,중형학원,일요일반
진주시,신원수학학원,수학,경상남도 진주시 평거로 171,내신,수학,상위권,소형학원,토요일반
진주시,신윤호수학교습소,수학,경상남도 진주시 신평공원길83번길 16,내신,수학,하위권,대형학원,일요일반
진주시,신정철수학전문학원,수학,경상남도 진주시 평거로 285-1,내신,수학,하위권,대형학원,일요일반
진주시,신주혜수학교습소,수학,경상남도 진주시 진양호로 308,수능,수학,상위권,중형학원,일요일반
진주시,신진한솔플러스수학학원,수학,경상남도 진주시 평거로48번길 4-19,내신,수학,중위권,중형학원,토요일반
진주시,심수학전문학원,수학,경상남도 진주시 초전북로51번길 8,내신,수학,하위권,대형학원,일요일반
진주시,싸인수학학원,수학,경상남도 진주시 평거로 286,내신,수학,하위권,대형학원,토요일반
진주시,써니잉글리시영어교습소,영어,경상남도 진주시 강변길 31,수능,영어,중위권,중형학원,토요일반
진주시,써밋(Summit)영어교습소,영어,경상남도 진주시 평거로9번길 29,수능,영어,중위권,대형학원,일요일반
진주시,쎈(SSEN)수학러닝센터금산학원,수학,경상남도 진주시 금산면 중천로 79,내신,수학,상위권,중형학원,토요일반
진주시,쎈SSEN수학러닝센터초전리더스학원,수학,경상남도 진주시 초북로20번길 27-1,수능,수학,중위권,중형학원,일요일반
진주시,쎈SSEN수학러닝센터초전메가수학교습소,수학,경상남도 진주시 초전남로 39,수능,수학,중위권,대형학원,토요일반
진주시,쎈수학러닝센터가좌수학학원,수학,경상남도 진주시 강변길 3,내신,수학,중위권,대형학원,토요일반
진주시,쎈수학러닝센터신안수학학원,수학,경상남도 진주시 진양호로328번길 4,내신,수학,중위권,소형학원,토요일반
진주시,쎈수학러닝센터주약수학교습소,수학,경상남도 진주시 진주대로 805,내신,수학,상위권,소형학원,일요일반
진주시,쎈수학러닝센터평거리더스학원,수학,경상남도 진주시 진양호로 84,내신,수학,중위권,중형학원,토요일반
진주시,쎈수학러닝센터하대수학학원,수학,경상남도 진주시 모덕로 282,내신,수학,하위권,대형학원,일요일반
진주시,쎈수학러닝센터혁신최강학원,수학,경상남도 진주시 사들로156번길 7,내신,수학,하위권,중형학원,일요일반
진주시,아담리즈수학학원,수학,경상남도 진주시 소호로 6,내신,수학,중위권,소형학원,일요일반
진주시,아벨과노벨수학·과학전문학원,수학,경상남도 진주시 금산면 금산순환로 34,수능,수학,하위권,중형학원,일요일반
진주시,아이비독서실,독서실,경상남도 진주시 모덕로306번길 5-1,수능,독서실,상위권,소형학원,토요일반
진주시,아인스웰수학전문학원,수학,경상남도 진주시 서장대로 250,수능,수학,중위권,중형학원,일요일반
진주시,아투즈(Atoz)영어학원,영어,경상남도 진주시 사들로 56,내신,영어,중위권,소형학원,토요일반
진주시,악어수학학원,수학,경상남도 진주시 초북로20번길 5-3,내신,수학,하위권,대형학원,일요일반
진주시,안선생영어별관학원,영어,경상남도 진주시 초전북로51번길 8,내신,영어,중위권,중형학원,토요일반
진주시,안선생영어학원,영어,경상남도 진주시 초장로14번길 28,내신,영어,하위권,대형학원,토요일반
진주시,알음알이영어교습소,영어,경상남도 진주시 남강로1413번길 31,내신,영어,중위권,중형학원,일요일반
진주시,알파수학교습소,수학,경상남도 진주시 신평공원길57번길 18-2,내신,수학,상위권,중형학원,일요일반
진주시,알파수학학원,수학,경상남도 진주시 진양호로44번길 23-17,내신,수학,하위권,중형학원,토요일반
진주시,앤스영어교습소,영어,경상남도 진주시 새평거로 25,수능,영어,중위권,소형학원,일요일반
진주시,앱솔루트수학학원,수학,경상남도 진주시 초전북로 57,내신,수학,중위권,소형학원,토요일반
진주시,어바웃잉글리쉬(ABOUT ENGLISH)영어전문교습소,영어,경상남도 진주시 내동로348번길 8,내신,영어,중위권,중형학원,토요일반
진주시,엄쌤영어교습소,영어,경상남도 진주시 대신로457번길 19,내신,영어,상위권,소형학원,일요일반
진주시,업플러스+영수학원,영어/수학,경상남도 진주시 향교로 29,수능,"영어,수학",상위권,대형학원,일요일반
진주시,에듀팩토리수학의달인표현어학원,수학,경상남도 진주시 초북로20번길 30-14,내신,수학,중위권,소형학원,토요일반
진주시,에이블영어교습소,영어,경상남도 진주시 사들로 61,내신,영어,상위권,중형학원,토요일반
진주시,에이블영어학원,영어,경상남도 진주시 초전북로 57,내신,영어,중위권,소형학원,토요일반
진주시,에이플러스A+수학교습소,수학,경상남도 진주시 망경로 234-7,내신,수학,중위권,중형학원,토요일반
진주시,엘리의테솔영어교습소,영어,경상남도 진주시 강변길10번길 13,내신,영어,중위권,소형학원,일요일반
진주시,엘리트수학교습소,수학,경상남도 진주시 신안로54번길 15-3,내신,수학,상위권,대형학원,일요일반
진주시,엘스영어교습소,영어,경상남도 진주시 진양호로 273,내신,영어,하위권,중형학원,토요일반
진주시,엠베스트수학교습소,수학,경상남도 진주시 문산읍 월아산로 1083,수능,수학,중위권,소형학원,토요일반
진주시,엠제이통클래스영어교습소,영어,경상남도 진주시 평거로 57,내신,영어,중위권,대형학원,일요일반
진주시,연세국어영어형설수학학원,영어/수학,경상남도 진주시 진양호로 125,내신,"영어,수학",상위권,대형학원,일요일반
진주시,연세독서실,독서실,경상남도 진주시 초전남로 23,내신,독서실,중위권,대형학원,토요일반
진주시,연세영어교실학원,영어,경상남도 진주시 돗골로 167,내신,영어,상위권,중형학원,일요일반
진주시,연세영어국어미리영어학원,영어,경상남도 진주시 초북로20번길 27-5,내신,영어,중위권,소형학원,토요일반
진주시,연세이룸수학학원,수학,경상남도 진주시 초북로 42,내신,수학,중위권,중형학원,일요일반
진주시,열공독서실,독서실,경상남도 진주시 진양호로 342,수능,독서실,상위권,중형학원,토요일반
진주시,영어누리영어교습소,영어,경상남도 진주시 신평공원길69번길 12-1,수능,영어,중위권,소형학원,토요일반
진주시,영어의신영어교습소,영어,경상남도 진주시 진양호로 109,내신,영어,중위권,소형학원,토요일반
진주시,영어학원,영어,경상남도 진주시 진양호로 269,내신,영어,중위권,중형학원,일요일반
진주시,오르마과학영재학원,과학,경상남도 진주시 평거로 173,내신,과학,상위권,대형학원,일요일반
진주시,오잉영어교습소,영어,경상남도 진주시 모덕로 104-1,내신,영어,상위권,소형학원,일요일반
진주시,온국어학원,국어,경상남도 진주시 진양호로 78,내신,국어,상위권,대형학원,토요일반
진주시,온정수학영어학원,영어/수학,경상남도 진주시 대신로 342-1,내신,"영어,수학",하위권,대형학원,일요일반
진주시,올ALL인人과학수학전문학원,수학,경상남도 진주시 진양호로 292,내신,수학,중위권,중형학원,일요일반
진주시,올림피아드수학유투엠금산학원,수학,경상남도 진주시 금산면 중천로 79,내신,수학,하위권,소형학원,일요일반
진주시,올바른수학교습소,수학,경상남도 진주시 사들로 61,내신,수학,중위권,소형학원,일요일반
진주시,올수학교습소,수학,경상남도 진주시 도동로232번길 13,내신,수학,하위권,중형학원,토요일반
진주시,올인과학수학전문학원,수학,경상남도 진주시 사들로 42,내신,수학,중위권,중형학원,일요일반
진주시,올인잉글리쉬(All in English)학원,영어,경상남도 진주시 평거로 40,수능,영어,중위권,소형학원,토요일반
진주시,와이낫(Why not)수학과학학원,수학,경상남도 진주시 동진로215번길 18,내신,수학,중위권,중형학원,토요일반
진주시,와이온독서실,독서실,경상남도 진주시 진주대로 518,내신,독서실,중위권,대형학원,일요일반
진주시,외대영어교습소,영어,경상남도 진주시 의곡길 13,내신,영어,중위권,중형학원,일요일반
진주시,우등체험수학교습소,수학,경상남도 진주시 대신로334번길 22-1,내신,수학,하위권,소형학원,토요일반
진주시,우리들역사교습소,사회,경상남도 진주시 진주대로 820,수능,사회,상위권,중형학원,토요일반
